Date,Forecast,Lower Bound,Upper Bound,Day,Month,Year,DD,GDD,Growth Stage
2022-06-04,20.089641249242952,18.690826665414274,21.48845583307163,4,6,2022,20.09,2006.03,Before Swathing
2022-06-05,20.918210728615588,19.51923860439211,22.317182852839064,5,6,2022,20.92,2026.95,Before Swathing
2022-06-06,20.81773638409271,19.418606737213302,22.21686603097212,6,6,2022,20.82,2047.77,Before Swathing
2022-06-07,20.19821063944817,18.798923487645705,21.597497791250635,7,6,2022,20.2,2067.97,Before Swathing
2022-06-08,20.18637564176988,18.78693100277125,21.58582028076851,8,6,2022,20.19,2088.16,Before Swathing
2022-06-09,20.67609359578446,19.27649148731057,22.07569570425835,9,6,2022,20.68,2108.84,Before Swathing
2022-06-10,20.87822226815927,19.478462707925047,22.277981828393493,10,6,2022,20.88,2129.72,Before Swathing
2022-06-11,22.989631151119934,21.58971415683433,24.38954814540554,11,6,2022,22.99,2152.71,Before Swathing
2022-06-12,21.21301728878093,19.812942878146902,22.61309169941495,12,6,2022,21.21,2173.92,Before Swathing
2022-06-13,22.22355504060904,20.82332323132361,23.623786849894472,13,6,2022,22.22,2196.14,Before Swathing
2022-06-14,23.381900650950143,21.981511460704336,24.78228984119595,14,6,2022,23.38,2219.52,Before Swathing
2022-06-15,20.285749477046792,18.88520292352568,21.686296030567902,15,6,2022,20.29,2239.81,Before Swathing
2022-06-16,22.075573331970457,20.67486943285316,23.47627723108776,16,6,2022,22.08,2261.89,Before Swathing
2022-06-17,21.00185950445226,19.60099827741192,22.4027207314926,17,6,2022,21.0,2282.89,Before Swathing
2022-06-18,20.01195770880032,18.610939171504143,21.41297624609649,18,6,2022,20.01,2302.9,Before Swathing
2022-06-19,20.792409753403888,19.391233923513127,22.19358558329465,19,6,2022,20.79,2323.69,Before Swathing
2022-06-20,22.83299616233114,21.43166305750109,24.234329267161183,20,6,2022,22.83,2346.52,Before Swathing
2022-06-21,22.343600387098324,20.942110024978355,23.74509074921829,21,6,2022,22.34,2368.86,Before Swathing
2022-06-22,20.450778527556647,19.049130925790173,21.85242612932312,22,6,2022,20.45,2389.31,Before Swathing
2022-06-23,21.747789218705705,20.345984394930205,23.149594042481205,23,6,2022,21.75,2411.06,Before Swathing
2022-06-24,25.19177798024057,23.789815952087583,26.593740008393542,24,6,2022,25.19,2436.25,Before Swathing
2022-06-25,20.885234647385875,19.48311543248104,22.287353862290715,25,6,2022,20.89,2457.14,Before Swathing
2022-06-26,20.853167313153296,19.450890929116284,22.25544369719031,26,6,2022,20.85,2477.99,Before Swathing
2022-06-27,25.356153935812863,23.95372040025745,26.75858747136828,27,6,2022,25.36,2503.35,Before Swathing
2022-06-28,25.46252382993772,24.05993316047174,26.86511449940369,28,6,2022,25.46,2528.81,Before Swathing
2022-06-29,24.563711983519458,23.16096419774485,25.966459769294065,29,6,2022,24.56,2553.37,Before Swathing
2022-06-30,24.565780889706318,23.16287600521909,25.96868577419354,30,6,2022,24.57,2577.94,Before Swathing
2022-07-01,24.66878691490715,23.26572494929741,26.07184888051689,1,7,2022,24.67,2602.61,Before Swathing
2022-07-02,23.669540366992216,22.26632133784416,25.072759396140277,2,7,2022,23.67,2626.28,Before Swathing
2022-07-03,24.233103631066093,22.82972755595801,25.63647970617418,3,7,2022,24.23,2650.51,Before Swathing
2022-07-04,23.784125372239863,22.380592268744145,25.18765847573558,4,7,2022,23.78,2674.29,Before Swathing
2022-07-05,21.85896977058905,20.455279656272197,23.262659884905904,5,7,2022,21.86,2696.15,Before Swathing
2022-07-06,23.052751146158425,21.64890403858103,24.45659825373582,6,7,2022,23.05,2719.2,Before Swathing
2022-07-07,25.158588477533307,23.75458439425008,26.562592560816533,7,7,2022,25.16,2744.36,Before Swathing
2022-07-08,22.674277208237434,21.2701161667972,24.078438249677667,8,7,2022,22.67,2767.03,Swathing
2022-07-09,22.64460872516536,21.240290743111057,24.048926707219668,9,7,2022,22.64,2789.67,Swathing
2022-07-10,24.309601839202127,22.90512693407081,25.714076744333443,10,7,2022,24.31,2813.98,Swathing
2022-07-11,24.45019108262027,23.04555927194312,25.854822893297424,11,7,2022,24.45,2838.43,Swathing
2022-07-12,25.411339270251062,24.00655057155338,26.816127968948745,12,7,2022,25.41,2863.84,Swathing
2022-07-13,26.261648389772454,24.85670282057368,27.66659395897123,13,7,2022,26.26,2890.1,Swathing
2022-07-14,27.293056921157586,25.88795449897128,28.69815934334389,14,7,2022,27.29,2917.39,After the Harvest
2022-07-15,28.9485361132582,27.543276855592065,30.35379537092433,15,7,2022,28.95,2946.34,After the Harvest
2022-07-16,28.34187728352418,26.936461207880058,29.747293359168303,16,7,2022,28.34,2974.68,After the Harvest
2022-07-17,30.644166096682977,29.238593220556847,32.0497389728091,17,7,2022,30.64,3005.32,After the Harvest
2022-07-18,29.748708815599045,28.34297915648104,31.15443847471705,18,7,2022,29.75,3035.07,After the Harvest
2022-07-19,29.37527138089588,27.96938495627027,30.78115780552149,19,7,2022,29.38,3064.45,After the Harvest
2022-07-20,30.189142859050463,28.78309968639568,31.595186031705246,20,7,2022,30.19,3094.64,After the Harvest
2022-07-21,32.37199047900752,30.96579057579615,33.778190382218895,21,7,2022,32.37,3127.01,After the Harvest
2022-07-22,32.85491073790901,31.448554121607785,34.26126735421023,22,7,2022,32.85,3159.86,After the Harvest
2022-07-23,33.170720095756465,31.76420678382629,34.577233407686634,23,7,2022,33.17,3193.03,After the Harvest
2022-07-24,30.3187543241658,28.91208433406175,31.72542431426985,24,7,2022,30.32,3223.35,After the Harvest
2022-07-25,29.89093472689258,28.484108076063887,31.29776137772128,25,7,2022,29.89,3253.24,After the Harvest
2022-07-26,28.21144303020696,26.804459736097023,29.61842632431689,26,7,2022,28.21,3281.45,After the Harvest
2022-07-27,26.040458680022315,24.63331876006873,27.4475985999759,27,7,2022,26.04,3307.49,After the Harvest
2022-07-28,24.503553941520806,23.096257413155325,25.910850469886288,28,7,2022,24.5,3331.99,After the Harvest
2022-07-29,21.881572462026995,20.47411934267556,23.28902558137843,29,7,2022,21.88,3353.87,After the Harvest
2022-07-30,24.597457701225217,23.18984800830795,26.005067394142483,30,7,2022,24.6,3378.47,After the Harvest
2022-07-31,25.67323891082404,24.265472661755258,27.081005159892825,31,7,2022,25.67,3404.14,After the Harvest
2022-08-01,24.232655813425115,22.82473302561332,25.64057860123691,1,8,2022,24.23,3428.37,After the Harvest
2022-08-02,22.080907104446872,20.67282779529476,23.488986413598983,2,8,2022,22.08,3450.45,After the Harvest
2022-08-03,24.31505456338415,22.90681875028862,25.723290376479685,3,8,2022,24.32,3474.77,After the Harvest
2022-08-04,25.70097573932074,24.29258343967288,27.1093680389686,4,8,2022,25.7,3500.47,After the Harvest
2022-08-05,25.977530744295045,24.56898197548016,27.386079513109934,5,8,2022,25.98,3526.45,After the Harvest
2022-08-06,25.464804864704885,24.056099644102478,26.87351008530729,6,8,2022,25.46,3551.91,After the Harvest
2022-08-07,24.371643353585256,22.962781698569035,25.78050500860148,7,8,2022,24.37,3576.28,After the Harvest
2022-08-08,24.378262450206325,22.96924437814423,25.78728052226842,8,8,2022,24.38,3600.66,After the Harvest
2022-08-09,23.99999078197741,22.590816310231578,25.40916525372324,9,8,2022,24.0,3624.66,After the Harvest
2022-08-10,23.862251561359017,22.452920707285816,25.271582415432217,10,8,2022,23.86,3648.52,After the Harvest
2022-08-11,25.10994079265324,23.700453573603266,26.51942801170322,11,8,2022,25.11,3673.63,After the Harvest
2022-08-12,24.12596854759729,22.716324980915346,25.53561211427924,12,8,2022,24.13,3697.76,After the Harvest
2022-08-13,23.90100731868523,22.491207421710364,25.3108072156601,13,8,2022,23.9,3721.66,After the Harvest
2022-08-14,22.841727593618955,21.43177138368444,24.25168380355347,14,8,2022,22.84,3744.5,After the Harvest
2022-08-15,25.01538761850803,23.60527511294138,26.42550012407468,15,8,2022,25.02,3769.52,After the Harvest
2022-08-16,23.65091439054186,22.24064560666483,25.06118317441889,16,8,2022,23.65,3793.17,After the Harvest
2022-08-17,24.207805080706105,22.797380035834685,25.61823012557753,17,8,2022,24.21,3817.38,After the Harvest
2022-08-18,23.073968628118664,21.66338733956309,24.48454991667424,18,8,2022,23.07,3840.45,After the Harvest
2022-08-19,24.92018415493727,23.509446640002032,26.33092166987251,19,8,2022,24.92,3865.37,After the Harvest
2022-08-20,24.50153153321846,23.0906378092023,25.912425257234624,20,8,2022,24.5,3889.87,After the Harvest
2022-08-21,26.32298612452549,24.911936208721396,27.734036040329585,21,8,2022,26.32,3916.19,After the Harvest
2022-08-22,24.44412178329036,23.032915692985576,25.855327873595137,22,8,2022,24.44,3940.63,After the Harvest
2022-08-23,26.155879936928397,24.744517689404443,27.567242184452343,23,8,2022,26.16,3966.79,After the Harvest
2022-08-24,24.86248679822566,23.45096841075832,26.274005185693,24,8,2022,24.86,3991.65,After the Harvest
2022-08-25,25.44418546511279,24.0325109549721,26.85585997525348,25,8,2022,25.44,4017.09,After the Harvest
2022-08-26,25.583915586623704,24.172084971073986,26.995746202173425,26,8,2022,25.58,4042.67,After the Harvest
2022-08-27,25.504174429830325,24.09218772613016,26.91616113353049,27,8,2022,25.5,4068.17,After the Harvest
2022-08-28,23.974262851471188,22.56212007687345,25.386405626068928,28,8,2022,23.97,4092.14,After the Harvest
2022-08-29,24.41934794809182,23.00704911984365,25.831646776339987,29,8,2022,24.42,4116.56,After the Harvest
2022-08-30,24.21113934658644,22.79868448192927,25.623594211243613,30,8,2022,24.21,4140.77,After the Harvest
2022-08-31,23.67588315746672,22.263272273636264,25.08849404129717,31,8,2022,23.68,4164.45,After the Harvest
2022-09-01,24.066701370387584,22.653934484613853,25.479468256161315,1,9,2022,24.07,4188.52,After the Harvest
2022-09-02,23.88166270752647,22.46873983703376,25.29458557801918,2,9,2022,23.88,4212.4,After the Harvest
2022-09-03,24.056735489015637,22.64365665102254,25.469814327008727,3,9,2022,24.06,4236.46,After the Harvest
2022-09-04,24.46063444423106,23.04739965595048,25.873869232511645,4,9,2022,24.46,4260.92,After the Harvest
2022-09-05,25.747984340160716,24.33459361879984,27.161375061521586,5,9,2022,25.75,4286.67,After the Harvest
2022-09-06,26.621598235024862,25.2080515977852,28.035144872264524,6,9,2022,26.62,4313.29,After the Harvest
2022-09-07,28.739511681593548,27.325809145670902,30.15321421751619,7,9,2022,28.74,4342.03,After the Harvest
2022-09-08,27.52403592940336,26.11017751198786,28.93789434681886,8,9,2022,27.52,4369.55,After the Harvest
2022-09-09,26.85035326545852,25.4363389837346,28.264367547182434,9,9,2022,26.85,4396.4,After the Harvest
2022-09-10,26.84538658872242,25.431216459868835,28.259556717576004,10,9,2022,26.85,4423.25,After the Harvest
2022-09-11,23.81578800610719,22.401462047297017,25.230113964917365,11,9,2022,23.82,4447.07,After the Harvest
2022-09-12,21.018755007104154,19.604273235504795,22.433236778703517,12,9,2022,21.02,4468.09,After the Harvest
2022-09-13,24.64407183044662,23.2294342632198,26.05870939767344,13,9,2022,24.64,4492.73,After the Harvest
2022-09-14,25.649354683242628,24.23456133754441,27.06414802894085,14,9,2022,25.65,4518.38,After the Harvest
2022-09-15,24.909697828993156,23.494748721973924,26.324646936012385,15,9,2022,24.91,4543.29,After the Harvest
2022-09-16,24.522039530057864,23.106934678862352,25.937144381253376,16,9,2022,24.52,4567.81,After the Harvest
2022-09-17,25.739904293699443,24.32464371546672,27.155164871932165,17,9,2022,25.74,4593.55,After the Harvest
2022-09-18,22.025295020743744,20.60987873260722,23.440711308880267,18,9,2022,22.03,4615.58,After the Harvest
2022-09-19,22.320552919263548,20.904980938350985,23.73612490017611,19,9,2022,22.32,4637.9,After the Harvest
2022-09-20,24.12448197649348,22.70875431992698,25.54020963305998,20,9,2022,24.12,4662.02,After the Harvest
2022-09-21,23.15188011943132,21.735996804327343,24.56776343453529,21,9,2022,23.15,4685.17,After the Harvest
2022-09-22,24.64446445384023,23.228425497309598,26.060503410370863,22,9,2022,24.64,4709.81,After the Harvest
2022-09-23,25.77146631889458,24.35527173804245,27.187660899746703,23,9,2022,25.77,4735.58,After the Harvest
2022-09-24,27.76223596310481,26.345885775030737,29.17858615117889,24,9,2022,27.76,4763.34,After the Harvest
2022-09-25,24.32116186525172,22.904656087049588,25.737667643453847,25,9,2022,24.32,4787.66,After the Harvest
2022-09-26,23.977797481123325,22.561136129881408,25.39445883236524,26,9,2022,23.98,4811.64,After the Harvest
2022-09-27,19.03418607532444,17.61736916812537,20.451002982523505,27,9,2022,19.03,4830.67,After the Harvest
2022-09-28,18.202623583103133,16.785651137023933,19.619596029182333,28,9,2022,18.2,4848.87,After the Harvest
2022-09-29,18.574811225423908,17.15768325753596,19.99193919331185,29,9,2022,18.57,4867.44,After the Harvest
2022-09-30,23.006461610637366,21.58917813800644,24.42374508326829,30,9,2022,23.01,4890.45,After the Harvest
2022-10-01,19.234307141997267,17.816868181683517,20.651746102311016,1,10,2022,19.23,4909.68,After the Harvest
2022-10-02,18.384119951400475,16.96652552045844,19.80171438234251,2,10,2022,18.38,4928.06,After the Harvest
2022-10-03,18.803540068545797,17.385790184024398,20.22128995306719,3,10,2022,18.8,4946.86,After the Harvest
2022-10-04,17.2908428475518,15.872937526494368,18.708748168609237,4,10,2022,17.29,4964.15,After the Harvest
2022-10-05,18.084856688924063,16.66679594836831,19.50291742947981,5,10,2022,18.08,4982.23,After the Harvest
2022-10-06,20.299452619578343,18.88123647655639,21.717668762600304,6,10,2022,20.3,5002.53,After the Harvest
2022-10-07,22.444808841202487,21.02643731274084,23.863180369664136,7,10,2022,22.44,5024.97,After the Harvest
2022-10-08,22.65318988958974,21.234662992709325,24.071716786470155,8,10,2022,22.65,5047.62,After the Harvest
2022-10-09,23.24906057278096,21.830378324497108,24.667742821064817,9,10,2022,23.25,5070.87,After the Harvest
2022-10-10,20.181747459120015,18.762909876442464,21.60058504179757,10,10,2022,20.18,5091.05,After the Harvest
2022-10-11,17.838775724586714,16.419782824519615,19.257768624653814,11,10,2022,17.84,5108.89,After the Harvest
2022-10-12,17.806249427258386,16.387101226800315,19.225397627716458,12,10,2022,17.81,5126.7,After the Harvest
2022-10-13,18.528240973357896,17.10893748950184,19.94754445721395,13,10,2022,18.53,5145.23,After the Harvest
2022-10-14,22.490390273144524,21.0709315228779,23.909849023411148,14,10,2022,22.49,5167.72,After the Harvest
2022-10-15,19.562636772839262,18.143022773143908,20.982250772534616,15,10,2022,19.56,5187.28,After the Harvest
2022-10-16,21.673527318048244,20.253758085900436,23.09329655019605,16,10,2022,21.67,5208.95,After the Harvest
2022-10-17,22.28973980165907,20.8698153540295,23.70966424928864,17,10,2022,22.29,5231.24,After the Harvest
2022-10-18,23.002351224614635,21.582271578468447,24.422430870760824,18,10,2022,23.0,5254.24,After the Harvest
2022-10-19,22.699414772728677,21.27917994502544,24.11964960043191,19,10,2022,22.7,5276.94,After the Harvest
2022-10-20,17.790626675576725,16.37023668327046,19.21101666788299,20,10,2022,17.79,5294.73,After the Harvest
2022-10-21,15.248303833505574,13.82775869354474,16.668848973466407,21,10,2022,15.25,5309.98,After the Harvest
2022-10-22,16.813173169913057,15.392472899240566,18.233873440585548,22,10,2022,16.81,5326.79,After the Harvest
2022-10-23,19.933042566511663,18.512187182064874,21.35389795095846,23,10,2022,19.93,5346.72,After the Harvest
2022-10-24,20.89648757718532,19.47547709589604,22.3174980584746,24,10,2022,20.9,5367.62,After the Harvest
2022-10-25,18.249142746405,16.827977185199497,19.67030830761049,25,10,2022,18.25,5385.87,After the Harvest
2022-10-26,22.06065520272263,20.63933457852164,23.48197582692362,26,10,2022,22.06,5407.93,After the Harvest
2022-10-27,21.85783370910405,20.43635803882276,23.27930937938534,27,10,2022,21.86,5429.79,After the Harvest
2022-10-28,20.77789239990807,19.35626170045613,22.199523099360004,28,10,2022,20.78,5450.57,After the Harvest
2022-10-29,16.905376349457626,15.483590637739171,18.32716206117608,29,10,2022,16.91,5467.48,After the Harvest
2022-10-30,15.814054843994157,14.392114136907784,17.23599555108053,30,10,2022,15.81,5483.29,After the Harvest
2022-10-31,16.000316488118756,14.578220802557531,17.42241217367998,31,10,2022,16.0,5499.29,After the Harvest
2022-11-01,14.351570075327611,12.929319428179088,15.773820722476138,1,11,2022,14.35,5513.64,After the Harvest
2022-11-02,13.89477004914552,12.472364457291723,15.317175640999316,2,11,2022,13.89,5527.53,After the Harvest
2022-11-03,14.1446221520484,12.722061632365843,15.567182671730952,3,11,2022,14.14,5541.67,After the Harvest
2022-11-04,13.489544967092996,12.066829536452683,14.91226039773331,4,11,2022,13.49,5555.16,After the Harvest
2022-11-05,15.697684059340943,14.274813734608363,17.120554384073525,5,11,2022,15.7,5570.86,After the Harvest
2022-11-06,17.835570480698863,16.412545278733994,19.25859568266373,6,11,2022,17.84,5588.7,After the Harvest
2022-11-07,16.266862689043187,14.843682626700511,17.69004275138586,7,11,2022,16.27,5604.97,After the Harvest
2022-11-08,19.97708898039798,18.553754074526477,21.40042388626949,8,11,2022,19.98,5624.95,After the Harvest
2022-11-09,20.05659871183491,18.63310897927805,21.480088444391768,9,11,2022,20.06,5645.01,After the Harvest
2022-11-10,17.274456642642843,15.850812100238612,18.698101185047072,10,11,2022,17.27,5662.28,After the Harvest
2022-11-11,18.67813320929481,17.254333873875698,20.10193254471392,11,11,2022,18.68,5680.96,After the Harvest
2022-11-12,19.206580188893984,17.78262607728699,20.630534300500976,12,11,2022,19.21,5700.17,After the Harvest
2022-11-13,18.019099805560167,16.59499093458681,19.443208676533523,13,11,2022,18.02,5718.19,After the Harvest
2022-11-14,19.26171542630241,17.837451812778717,20.68597903982609,14,11,2022,19.26,5737.45,After the Harvest
2022-11-15,18.113352152438324,16.688933813174852,19.5377704917018,15,11,2022,18.11,5755.56,After the Harvest
2022-11-16,17.09862360477941,15.674050556581228,18.52319665297759,16,11,2022,17.1,5772.66,After the Harvest
2022-11-17,15.844750019910888,14.420022279577594,17.26947776024418,17,11,2022,15.84,5788.5,After the Harvest
2022-11-18,18.514327644677028,17.089445229002752,19.939210060351304,18,11,2022,18.51,5807.01,After the Harvest
2022-11-19,17.550383246427817,16.125346172201215,18.97542032065442,19,11,2022,17.55,5824.56,After the Harvest
2022-11-20,17.67172891587759,16.246537199881857,19.096920631873324,20,11,2022,17.67,5842.23,After the Harvest
2022-11-21,11.850162683152956,10.424816342165824,13.27550902414009,21,11,2022,11.85,5854.08,After the Harvest
2022-11-22,10.01533528346438,8.589834334258116,11.440836232670646,22,11,2022,10.02,5864.1,After the Harvest
2022-11-23,7.18392968598479,5.758274145326209,8.609585226643372,23,11,2022,7.18,5871.28,After the Harvest
2022-11-24,7.847572365099875,6.421762249750338,9.273382480449412,24,11,2022,7.85,5879.13,After the Harvest
2022-11-25,9.609791048169535,8.183826374884951,11.03575572145412,25,11,2022,9.61,5888.74,After the Harvest
2022-11-26,12.36056844933313,10.934449234863958,13.7866876638023,26,11,2022,12.36,5901.1,After the Harvest
2022-11-27,8.693235641765888,7.266961902857149,10.119509380674629,27,11,2022,8.69,5909.79,After the Harvest
2022-11-28,11.000131394550682,9.573703147941949,12.426559641159416,28,11,2022,11.0,5920.79,After the Harvest
2022-11-29,13.917252380249364,12.490669642674773,15.343835117823955,29,11,2022,13.92,5934.71,After the Harvest
2022-11-30,16.113175919627945,14.686438707816196,17.539913131439697,30,11,2022,16.11,5950.82,After the Harvest
2022-12-01,14.413155948672516,12.986264279346877,15.840047617998158,1,12,2022,14.41,5965.23,After the Harvest
